Name,Sale Price,Category,Author,ISBN10,Pages,Publisher,Language,Dimensions,Weight,Rating,id
Injustice for All Joe Dillard Series,12.26,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Scott Pratt,1481018469,392.0,CreateSpace Independent Publishing Platform ,English,5 x 0.9 x 8 inches,1.1 pounds,4.7,1781
Alter Ego A Jonathan Stride Novel,26.99,"Books > Mystery, Thriller & Suspense > Mystery",Brian Freeman,1681441292,400.0,Quercus ,English,,1.7 pounds,,1782
Sleep No More,13.22,Books > Literature & Fiction > Short Stories & Anthologies,P. D. James,525520732,208.0,Knopf ,English,4.9 x 1 x 7.5 inches,10.4 ounces,4.4,1783
I Know What You Bid Last Summer A Sarah W. Garage Sale Mystery,7.99,"Books > Mystery, Thriller & Suspense > Mystery",Sherry Harris,1496707532,320.0,Kensington ,English,4.1 x 0.8 x 6.7 inches,5.4 ounces,4.8,1784
Peril at End House,11.75,Books > Literature & Fiction > Genre Fiction,Agatha Christie,6717745142,240.0,William Morrow Paperbacks; Reprint edition ,English,5.3 x 0.5 x 8 inches,6.4 ounces,4.2,1785
Mangrove Lightning A Doc Ford Novel,9.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Randy Wayne White,039957669X,368.0,G.P. Putnam's Sons; Reprint edition ,English,4.2 x 1 x 7.5 inches,7.5 ounces,3.6,1786
Berlin Noir,19.05,Books > Literature & Fiction > Genre Fiction,Philip Kerr,140231706,834.0,G.P. Putnam's Sons ,English,5 x 1.4 x 7.8 inches,1.2 pounds,4.4,1787
I Wrote This For You Paperback ,15.35,Books > Literature & Fiction > Poetry,pleasefindthis,1926760689,202.0,Central Avenue Publishing ,English,5.5 x 0.5 x 8.5 inches,8.8 ounces,4.4,1788
Dereliction of Duty,7.5,Books > Literature & Fiction > Genre Fiction,H. R. McMaster,60929081,480.0,Harper Perennial; Later Printing edition ,English,6.1 x 1.2 x 9.2 inches,13.6 ounces,4.5,1789
Our Souls at Night Vintage Contemporaries,10.2,Books > Literature & Fiction > Genre Fiction,Kent Haruf,1101911921,192.0,Vintage; Reprint edition ,English,5.2 x 0.5 x 8 inches,6.4 ounces,4.3,1790
Discipline & Punish,12.43,Books > Politics & Social Sciences > Philosophy,Michel Foucault Alan Sheridan,679752552,333.0,Vintage Books ,English,5.2 x 0.8 x 8 inches,5.6 ounces,4.4,1791
"The Divine Comedy The Inferno, The Purgatorio, and The Paradiso",17.39,Books > Literature & Fiction > Poetry,Dante Alighieri,451208633,928.0,Berkley; 1 edition ,English,6.1 x 1.5 x 9 inches,2.2 pounds,4.1,1792
The Nix Paperback ,13.48,Books > Humor & Entertainment > Humor,Nathan Hill,1101970340,752.0,Vintage; Reprint edition ,English,5.2 x 1.2 x 8 inches,1.1 pounds,4.2,1793
Don't Call Us Dead,8.98,Books > Literature & Fiction > Poetry,Danez Smith,1555977855,96.0,Graywolf Press ,English,6.5 x 0.3 x 9 inches,3.8 ounces,4.9,1794
The Fix Memory Man series,8.1,Books > Literature & Fiction > Action & Adventure,David Baldacci,1455586587,528.0,Vision ,English,4.2 x 1.1 x 7.6 inches,9.1 ounces,4.5,1795
Anthem Paperback ,6.99,Books > Literature & Fiction > Genre Fiction,Ayn Rand,1511869356,66.0,CreateSpace Independent Publishing Platform ,English,6 x 0.2 x 9 inches,5.3 ounces,4.3,1796
Age of War,18.3,Books > Literature & Fiction > Action & Adventure,Michael J. Sullivan,1101965398,416.0,Del Rey ,English,6.1 x 1 x 9.1 inches,1.5 pounds,,1797
The Fate of the Tearling,10.87,Books > Science Fiction & Fantasy > Fantasy,Erika Johansen,62290444,496.0,Harper Paperbacks; Reprint edition ,English,5.3 x 1.1 x 8 inches,12.8 ounces,3.4,1798
The Golem and the Jinni,12.98,Books > Literature & Fiction > Genre Fiction,Helene Wecker,62110845,512.0,Harper Perennial; Reprint edition ,English,5.5 x 1.3 x 8.2 inches,1 pounds,4.5,1799
"Mouse Guard Roleplaying Game Box Set, 2nd Ed. Paperback ",53.79,Books > Comics & Graphic Novels > Graphic Novels,Luke Crane,1608867552,304.0,Archaia; 2 edition ,English,8.5 x 2.5 x 8.5 inches,4.6 pounds,4.6,1800
Columbus Day Expeditionary Force,4.13,Books > Science Fiction & Fantasy > Science Fiction,Craig Alanson,1520126247,271.0,Independently published ,English,6 x 0.7 x 9 inches,14.6 ounces,4.3,1801
The Burning Room Harry Bosch,7.96,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Michael Connelly,1455524182,512.0,Vision ,English,4.2 x 1.2 x 7.6 inches,6.4 ounces,4.4,1802
The Dollhouse,11.58,Books > Literature & Fiction > Genre Fiction,Fiona Davis,1101985011,368.0,Dutton; Reprint edition ,English,5.3 x 0.8 x 8 inches,9.6 ounces,4.2,1803
The Unexpected Mrs. Pollifax Mass Market Paperback ,7.7,"Books > Mystery, Thriller & Suspense > Mystery",Dorothy Gilman,449208281,208.0,Fawcett; later printing edition ,English,4.2 x 0.6 x 6.9 inches,4 ounces,4.7,1804
Burning Bright A Peter Ash Novel,8.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Nick Petrie,735217386,496.0,G.P. Putnam's Sons; Reprint edition ,English,4.3 x 1 x 7.5 inches,9.1 ounces,4.4,1805
Murder in the Locked Library A Book Retreat Mystery,7.99,"Books > Mystery, Thriller & Suspense > Mystery",Ellery Adams,1496715632,320.0,Kensington ,English,,6.1 ounces,3.0,1806
Forbidden Island Paperback ,14.99,Books > Literature & Fiction > Action & Adventure,Jeremy Robinson,1941539378,280.0,Breakneck Media ,English,6 x 0.7 x 9 inches,14.7 ounces,4.2,1807
The House of Secrets Mass Market Paperback ,7.19,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Brad Meltzer Tod Goldberg,1455559482,416.0,Grand Central Publishing; Reprint edition ,English,4.1 x 1.1 x 6.8 inches,7 ounces,3.8,1808
"Missing, Presumed",11.65,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Susie Steiner,812987748,384.0,Random House Trade Paperbacks; Reprint edition ,English,5.2 x 0.8 x 8 inches,9.6 ounces,3.8,1809
Are You Sleeping,14.3,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Kathleen Barber,1501157663,336.0,Gallery Books ,English,6 x 1 x 9 inches,1 pounds,4.3,1810
Insomnia Paperback ,15.68,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Stephen King,1501144227,912.0,Gallery Books; Reprint edition ,English,5.3 x 1.7 x 8.2 inches,12.6 ounces,4.2,1811
The Sleeping Beauty Trilogy Box Set,28.49,Books > Literature & Fiction > Erotica,A. N. Roquelaure,452294754,,Penguin Books; Box edition ,English,4.9 x 2.3 x 8.3 inches,1.2 pounds,3.2,1812
One Year After,6.98,Books > Science Fiction & Fantasy > Science Fiction,William R. Forstchen,765376717,448.0,Forge Books; Reprint edition ,English,4.3 x 1.2 x 7.5 inches,9.1 ounces,4.4,1813
"Overlord, Vol. 1 - light novel Hardcover ",16.0,Books > Science Fiction & Fantasy > Fantasy,Kugane Maruyama,316272248,256.0,Yen On ,English,5.8 x 1 x 8.5 inches,13.6 ounces,4.7,1814
The Guardian Mass Market Paperback ,6.19,Books > Literature & Fiction > Genre Fiction,Nicholas Sparks,446613436,494.0,Warner Books; Reissue edition ,English,4.2 x 1 x 6.8 inches,8.8 ounces,4.5,1815
soft thorns Paperback ,8.99,Books > Literature & Fiction > Poetry,bridgett devoue,1546754660,202.0,CreateSpace Independent Publishing Platform ,English,6 x 0.5 x 9 inches,10.4 ounces,4.5,1816
Caliban's War The Expanse,11.55,Books > Science Fiction & Fantasy > Science Fiction,James S. A. Corey,9.78E+12,624.0,Orbit; First Edition edition ,English,6 x 1.6 x 9.2 inches,1.6 pounds,4.6,1817
Purple Hibiscus,9.98,Books > Literature & Fiction > Genre Fiction,Chimamanda Ngozi Adichie,1616202416,336.0,Algonquin Books; Reprint edition ,English,5.5 x 0.9 x 8.3 inches,12.8 ounces,4.5,1818
Inferno Robert Langdon,7.61,Books > Literature & Fiction > Action & Adventure,Dan Brown,1400079152,624.0,Anchor; 1st Printing edition ,English,4.2 x 1.4 x 7.5 inches,8.8 ounces,4.1,1819
Crimson Lake,17.1,Books > Literature & Fiction > World Literature,Candice Fox,765398486,352.0,Forge Books ,English,6.4 x 1.3 x 9.4 inches,1.2 pounds,4.6,1820
The Whistler,8.94,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",John Grisham,1101967684,480.0,Dell; Reprint edition ,English,4.2 x 1.1 x 7.5 inches,9 ounces,4.2,1821
Batman,28.0,Books > Comics & Graphic Novels > Graphic Novels,James Tynion IV,1401284817,400.0,DC Comics; Deluxe edition ,English,,1.2 pounds,,1822
Pathfinder Roleplaying Game,,Books > Science Fiction & Fantasy > Gaming,Jason Bulmahn,1601253907,256.0,Paizo Inc.; 1st edition ,English,8.4 x 0.7 x 10.9 inches,2.1 pounds,4.4,1823
Odd and the Frost Giants Hardcover ,11.48,"Books > Children's Books > Fairy Tales, Folk Tales & Myths",Neil Gaiman,62567950,128.0,HarperCollins ,English,7 x 0.2 x 10 inches,1.2 pounds,4.5,1824
"Theft of Swords, Vol. 1Riyria Revelations",13.6,Books > Literature & Fiction > Action & Adventure,Michael J. Sullivan,316187747,704.0,Orbit; 1 edition ,English,5.5 x 2 x 8.2 inches,1.3 pounds,4.4,1825
Grip of the Shadow Plague Fablehaven,5.28,Books > Teen & Young Adult > Literature & Fiction,Brandon Mull,1416986030,512.0,Aladdin; Original edition ,English,5.1 x 1.5 x 7.6 inches,9.6 ounces,4.8,1826
Batman Vol. 7 Paperback ,16.02,Books > Comics & Graphic Novels > Graphic Novels,Tom King,1401283381,168.0,DC Comics ,English,,13 ounces,,1827
The Time Machine Dover Thrift Editions,3.0,Books > Literature & Fiction > Action & Adventure,H. G. Wells,486284727,80.0,Dover Publications ,English,5.3 x 0.2 x 8.3 inches,6.4 ounces,4.4,1828
The Andromeda Strain Paperback ,10.84,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Michael Crichton,1101974494,304.0,Vintage; Reprint edition ,English,5.2 x 0.6 x 8 inches,7.8 ounces,4.1,1829
My Neighbor Totoro Picture Book New Edition,16.16,Books > Children's Books > Growing Up & Facts of Life,Hayao Miyazaki,1421561220,112.0,VIZ Media LLC; Original ed. edition ,English,10.4 x 0.5 x 8.5 inches,1.4 pounds,4.8,1830
Axis of Evil The Lone Star Series,12.99,Books > Science Fiction & Fantasy > Science Fiction,Bobby Akart,1981850325,317.0,Bobby Akart Inc. ,English,6 x 0.8 x 9 inches,1.2 pounds,4.7,1831
The Annotated Lolita,14.47,Books > Literature & Fiction > History & Criticism,Vladimir Nabokov,679727299,544.0,"Vintage; Revised, Updated ed. edition ",English,5.2 x 1 x 8 inches,14.1 ounces,4.4,1832
A Separation,11.0,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Katie Kitamura,399576118,240.0,Riverhead Books; Reprint edition ,English,5.1 x 0.7 x 8 inches,6.4 ounces,2.7,1833
The Neon Rain,9.28,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Lee Burke,743449207,275.0,Simon & Schuster; Reprint edition ,English,5.3 x 0.8 x 8.2 inches,9.6 ounces,4.2,1834
Heart-Shaped Box Paperback ,10.82,Books > Literature & Fiction > Genre Fiction,Joe Hill,61944890,400.0,William Morrow Paperbacks ,English,5.3 x 0.9 x 8 inches,8.8 ounces,4.3,1835
Another Man's Moccasins,13.24,"Books > Mystery, Thriller & Suspense > Mystery",Craig Johnson,143115529,336.0,Penguin Books; Reprint edition ,English,5.1 x 0.6 x 7.7 inches,7.8 ounces,4.7,1836
Death of a Ghost A Hamish Macbeth Mystery,7.19,"Books > Mystery, Thriller & Suspense > Mystery",M. C. Beaton,145555829X,320.0,Grand Central Publishing ,English,4.2 x 0.9 x 6.8 inches,5.4 ounces,4.2,1837
Dirty Money Urban Books,7.19,Books > Literature & Fiction > United States,Ashley & JaQuavis,162286400X,368.0,Urban Books; Reprint edition ,English,4.2 x 1 x 6.8 inches,6.4 ounces,4.4,1838
Devil in a Blue Dress Easy Rawlins Mystery,10.74,Books > Literature & Fiction > History & Criticism,Walter Mosley,743451791,272.0,Washington Square Press ,English,5.3 x 0.7 x 8.2 inches,8 ounces,4.2,1839
Hope to Die Alex Cross,8.74,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455515833,416.0,Vision ,English,4.2 x 1.2 x 7.5 inches,6.4 ounces,4.6,1840
Boundary Waters,9.28,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",William Kent Krueger,1439157774,352.0,Atria Books; Reprint edition ,English,5.3 x 1.3 x 8.2 inches,12 ounces,4.6,1841
Orphan X,6.98,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Gregg Hurwitz,1250097207,416.0,St. Martin's Paperbacks ,English,4.2 x 1.1 x 7.5 inches,9.9 ounces,4.5,1842
Ceremony,14.65,Books > Literature & Fiction > Genre Fiction,Leslie Marmon Silko,143104918,243.0,Penguin Books; Anniversary edition ,English,5.6 x 0.7 x 8.4 inches,12 ounces,4.0,1843
Drown Paperback ,10.87,Books > Literature & Fiction > Short Stories & Anthologies,Junot Díaz,1573226181,240.0,Riverhead Books; First Edition edition ,English,5.2 x 0.6 x 8 inches,8 ounces,4.4,1844
Sensible Shoes,10.16,Books > Christian Books & Bibles > Christian Living,Sharon Garlough Brown,830843051,349.0,IVP Books ,English,5.5 x 0.9 x 8.2 inches,1.1 pounds,4.8,1845
The Silmarillion Mass Market Paperback ,8.09,Books > Science Fiction & Fantasy > Fantasy,J.R.R. Tolkien,345325818,480.0,Del Rey; 2nd edition ,English,4.2 x 1 x 6.9 inches,8 ounces,4.6,1846
The Dark Tower III,8.99,Books > Literature & Fiction > Genre Fiction,Stephen King,1501161822,720.0,Pocket Books ,English,4.1 x 1 x 7.5 inches,14.1 ounces,4.3,1847
Death of a Salesman Penguin Plays,12.29,Books > Literature & Fiction > Dramas & Plays,Arthur Miller,140481346,139.0,Penguin Books ,English,5 x 0.3 x 7.8 inches,3.5 ounces,4.2,1848
In the Time of the Butterflies Paperback ,8.99,Books > Literature & Fiction > Genre Fiction,Julia Alvarez,1565129768,352.0,Algonquin Books; Reprint edition ,English,5.5 x 0.9 x 8.2 inches,12 ounces,4.4,1849
Hinds Feet On High Places Paperback ,7.49,Books > Christian Books & Bibles > Literature & Fiction,Hannah Hurnard,1617200050,132.0,Wilder Publications; 5 edition ,English,6 x 0.3 x 9 inches,9 ounces,4.8,1850
A Gathering of Secrets,24.29,"Books > Mystery, Thriller & Suspense > Mystery",Linda Castillo,1250121310,320.0,Minotaur Books ,English,6.1 x 9.2 inches,1.7 pounds,,1851
The Ministry of Utmost Happiness,18.41,Books > Literature & Fiction > Genre Fiction,Arundhati Roy,1524733156,464.0,Knopf; 1st Edition edition ,English,6.1 x 1.4 x 8.5 inches,1.2 pounds,3.2,1852
Gates of Fire,13.6,Books > Literature & Fiction > Genre Fiction,Steven Pressfield,055338368X,400.0,Bantam; Reprint edition ,English,5.2 x 0.9 x 8.2 inches,14.9 ounces,4.7,1853
Lily and the Octopus Paperback ,10.87,Books > Science Fiction & Fantasy > Fantasy,Steven Rowley,1501126237,336.0,Simon & Schuster; Reprint edition ,English,5.5 x 0.8 x 8.4 inches,12.8 ounces,4.1,1854
The City & The City,13.64,Books > Science Fiction & Fantasy > Fantasy,China Miéville,034549752X,352.0,Del Rey; Reprint edition ,English,5.5 x 0.8 x 8.2 inches,12.8 ounces,3.9,1855
Dynasty of Evil Star Wars,7.08,Books > Literature & Fiction > Action & Adventure,Drew Karpyshyn,345511573,336.0,Del Rey; Reprint edition ,English,4.1 x 0.9 x 6.8 inches,10.4 ounces,4.6,1856
Dragonwings Paperback ,6.98,Books > Teen & Young Adult > Historical Fiction,Laurence Yep,64400859,248.0,HarperCollins; 25th edition ,English,5.2 x 0.5 x 7.5 inches,8.8 ounces,4.2,1857
Scott Pilgrim Vol. 6,16.99,Books > Comics & Graphic Novels > Graphic Novels,Bryan Lee O'Malley,1620100053,280.0,Oni Press ,English,6 x 1.1 x 9 inches,1.6 pounds,4.8,1858
Hulk,72.57,Books > Comics & Graphic Novels > Graphic Novels,Greg Pak,1302907697,656.0,Marvel ,English,7.6 x 1.4 x 11.4 inches,4 pounds,4.8,1859
Before They Are Hanged The First Law,12.99,Books > Literature & Fiction > Genre Fiction,Joe Abercrombie,316387355,560.0,Orbit ,English,6 x 1.5 x 9.2 inches,1.4 pounds,4.6,1860
The Final Warning,7.72,Books > Literature & Fiction > Action & Adventure,James Patterson,9.78E+12,320.0,jimmy patterson; Reprint edition ,English,4.2 x 1 x 7 inches,5.6 ounces,4.1,1861
Batman,23.79,Books > Comics & Graphic Novels > Graphic Novels,Tom King,1401271324,400.0,DC Comics; Deluxe edition ,English,7.4 x 0.9 x 11.2 inches,2.4 pounds,4.6,1862
The Troubadour's Tale Oxford Medieval Mysteries,14.99,Books > Literature & Fiction > Action & Adventure,Ann Swinfen,1999927419,280.0,Shakenoak Press ,English,6 x 0.7 x 9 inches,1.1 pounds,4.6,1863
The One Man,6.98,Books > Literature & Fiction > World Literature,Andrew Gross,1250079527,496.0,St. Martin's Paperbacks ,English,4.2 x 1 x 7.5 inches,9.1 ounces,4.6,1864
The Whistling Season Paperback ,9.64,Books > Literature & Fiction > Genre Fiction,Ivan Doig,156031647,345.0,Harvest Books; 1 edition ,English,5.3 x 0.9 x 8 inches,12 ounces,4.4,1865
The Obsidian Chamber Agent Pendergast series,7.73,Books > Literature & Fiction > Genre Fiction,Douglas Preston,145553689X,496.0,Grand Central Publishing; Reissue edition ,English,4.2 x 1 x 7.5 inches,10.6 ounces,4.2,1866
Mr. Churchill's Secretary,13.31,Books > Literature & Fiction > Genre Fiction,Susan Elia MacNeal,553593617,384.0,Bantam; Later Printing edition ,English,5.2 x 0.9 x 8 inches,9.6 ounces,4.1,1867
House of Secrets,6.47,Books > Literature & Fiction > Genre Fiction,V.C. Andrews,1501162500,400.0,Pocket Books ,English,4.1 x 1 x 6.8 inches,4.2 ounces,4.1,1868
Cold Blood,12.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Robert Bryndza,1786811499,354.0,Bookouture ,English,5.1 x 0.8 x 7.8 inches,14.4 ounces,4.7,1869
Five Little Pigs,9.5,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Agatha Christie,62073575,288.0,William Morrow Paperbacks; Reissue edition ,English,5.3 x 0.6 x 8 inches,14.2 ounces,4.4,1870
"Liar, Liar Hardcover ",23.4,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lisa Jackson,1617734675,416.0,Kensington ,English,,1.2 pounds,,1871
City of Bones A Harry Bosch Novel,8.47,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Michael Connelly,145555068X,448.0,Grand Central Publishing ,English,4.2 x 1.2 x 7.5 inches,9.1 ounces,4.6,1872
14th Deadly Sin Women's Murder Club,6.82,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",James Patterson,1455584983,336.0,Vision ,English,4.2 x 0.9 x 7.5 inches,7 ounces,4.3,1873
Life and Fate New York Review Books Classics,17.44,Books > Literature & Fiction > Genre Fiction,Vasily Grossman Robert Chandler,1590172019,896.0,NYRB Classics ,English,5.3 x 1.9 x 8 inches,2 pounds,4.5,1874
The Bad Beginning,5.12,Books > Children's Books > Growing Up & Facts of Life,Lemony Snicket,61146307,176.0,HarperCollins; Reprint edition ,English,5.1 x 0.4 x 7.6 inches,4 ounces,4.5,1875
Consider the Lobster and Other Essays,,Books > Literature & Fiction > Essays & Correspondence,David Foster Wallace,316013323,343.0,Back Bay Books ,English,5.5 x 0.9 x 8.1 inches,13.6 ounces,4.3,1876
One Second After A John Matherson Novel,9.27,Books > Science Fiction & Fantasy > Science Fiction,William R. Forstchen,765327252,352.0,Forge Books; 1 edition ,English,5.8 x 1 x 9.2 inches,12 ounces,4.5,1877
Home Front,12.84,Books > Literature & Fiction > Genre Fiction,Kristin Hannah,1250023270,432.0,St. Martin's Griffin; Reprint edition ,English,5.4 x 1.2 x 8.3 inches,1.4 pounds,4.6,1878
The Gender Game 3,14.99,Books > Teen & Young Adult > Science Fiction & Fantasy,Bella Forrest,1540462498,408.0,CreateSpace Independent Publishing Platform ,English,6 x 1 x 9 inches,1.2 pounds,4.6,1879
Wool Paperback ,8.59,Books > Science Fiction & Fantasy > Science Fiction,Hugh Howey,1476733953,528.0,Simon & Schuster; Reprint edition ,English,5.5 x 1.3 x 8.2 inches,2.4 pounds,4.6,1880
The Return of the King,10.73,Books > Science Fiction & Fantasy > Fantasy,J.R.R. Tolkien,054792819X,432.0,Mariner Books; Reissue edition ,English,5.5 x 1 x 8.2 inches,14.4 ounces,4.7,1881
Confessions of a Domestic Failure,10.87,Books > Humor & Entertainment > Humor,Bunmi Laditan,778330680,336.0,MIRA ,English,5.3 x 0.8 x 8 inches,8.8 ounces,4.7,1882
Points of Impact Frontlines,10.37,Books > Science Fiction & Fantasy > Science Fiction,Marko Kloos,154204846X,300.0,47North ,English,5.5 x 1 x 8.2 inches,10.2 ounces,4.4,1883
"Rise of Empire, Vol. 2 Riyria Revelations",11.88,Books > Literature & Fiction > Action & Adventure,Michael J. Sullivan,316187704,816.0,Orbit; 1 edition ,English,5.5 x 1.5 x 8.2 inches,1.5 pounds,4.7,1884
Wrath of Empire Gods of Blood and Powder,17.7,Books > Literature & Fiction > Genre Fiction,Brian McClellan,316407267,656.0,Orbit ,English,,1.7 pounds,,1885
Konosuba,9.8,Books > Teen & Young Adult > Science Fiction & Fantasy,Natsume Akatsuki,316468762,200.0,Yen On ,English,5.5 x 0.6 x 8.4 inches,7.2 ounces,4.5,1886
